discount,conversion,source,total_pages_visited,visit_duration,country
no,no,search,3,183.4273089040048,uk
no,no,search,4,239.65373524587628,uk
no,no,search,4,235.48463479512372,germany
no,no,search,4,239.5791627873774,ireland
no,no,search,5,302.9518172604141,germany
no,no,search,5,296.95973860416063,germany
no,no,search,3,182.48210319047905,uk
no,no,search,3,180.43236231490528,germany
no,no,search,3,184.18421430803085,france
no,no,search,2,115.1670221524342,uk
no,no,search,8,476.79607794872936,uk
no,no,search,3,184.85952404053228,germany
no,no,search,6,357.61527432192804,germany
no,no,search,6,358.0786714039961,france
no,no,search,1,60.227434089626705,germany
no,no,search,3,180.58466469216995,france
no,no,search,3,180.50959794880856,france
no,no,search,3,178.53309635993241,uk
no,no,search,2,117.47840508648065,uk
no,no,search,7,420.0869886983736,ireland
no,no,search,11,640.015144278544,uk
no,no,search,5,302.59922612428636,france
no,no,search,3,180.09690226805586,uk
no,no,search,3,177.3728174463189,germany
no,no,search,6,361.3859064342806,uk
no,no,search,7,427.44042074492927,ireland
no,no,search,4,237.2811244553129,uk
no,no,search,4,250.1774053454664,germany
no,no,search,4,243.71117871720202,france
no,no,search,4,238.20865882683347,uk
no,no,search,5,301.0984008798033,uk
no,no,search,6,360.1314082904389,france
no,no,search,4,244.958686184521,germany
no,no,search,4,238.50417902256262,germany
no,no,search,6,362.7657883480347,uk
no,no,search,4,248.74422911023342,uk
no,no,search,5,294.53215329058537,germany
no,no,search,4,238.77452271017606,uk
no,no,search,1,57.82477681925865,uk
no,no,search,3,182.879168450199,france
no,no,search,3,180.74796996169107,germany
no,no,search,3,182.40914604501342,uk
no,no,search,3,179.07883879209575,germany
no,no,search,6,357.9224218820081,uk
no,no,search,3,175.92726728459897,uk
no,no,search,5,302.02718047418733,uk
no,no,search,6,360.9488738605419,germany
no,no,search,4,230.9238120312186,ireland
no,no,search,7,420.9436273412099,uk
no,no,search,6,362.90651746970894,uk
no,no,search,2,122.29904281737899,france
no,no,search,1,61.105847463027416,uk
no,no,search,5,305.5371188131074,france
no,no,search,1,59.91329883032048,france
no,no,search,2,120.55809516698406,uk
no,no,search,4,242.0343424736831,uk
no,no,search,3,182.67865065956414,uk
no,no,search,3,179.9588400264246,uk
no,no,search,4,237.52044767329264,uk
no,no,search,6,357.0797380896057,germany
no,no,search,3,180.3983610381668,uk
no,no,search,3,174.91503910983448,germany
no,no,search,3,176.50870545342258,ireland
no,no,search,1,60.02552269219259,uk
no,no,search,2,119.30547393515312,uk
no,no,search,4,239.7979872204097,germany
no,no,search,3,177.4124769804636,france
no,no,search,2,121.4123129468068,uk
no,no,search,4,239.9065196978496,ireland
no,no,search,6,355.69949353983793,france
no,no,search,5,306.6044217152465,france
no,no,search,1,61.14718159135466,uk
no,no,search,2,118.48752947590393,france
no,no,search,1,60.196491654388076,germany
no,no,search,5,298.4988081735701,uk
no,no,search,3,178.67671992302698,germany
no,no,search,2,120.86805511093912,germany
no,no,search,2,117.5178710552213,uk
no,no,search,3,181.13247002743,france
no,no,search,8,489.27183426810416,uk
no,no,search,5,296.1517969761773,uk
no,no,search,2,121.84925962262147,germany
no,no,search,3,185.80869204146282,uk
no,no,search,4,234.35679299062272,uk
no,no,search,2,117.06826569214611,france
no,no,search,4,239.3756533765766,germany
no,no,search,4,242.76525840751168,germany
no,no,search,5,295.3293708898842,germany
no,no,search,4,242.20823742083587,germany
no,no,search,3,177.09615682158733,germany
no,no,search,6,373.04668944408235,france
no,no,search,7,425.9319691672749,germany
no,no,search,3,175.4669950766048,uk
no,no,search,2,120.4741868383851,france
no,no,search,1,60.210402149259835,france
no,no,search,6,367.8713188612929,france
no,no,search,3,180.35725991132858,uk
no,no,search,5,301.9680984036151,uk
no,no,search,3,179.57614368531677,uk
no,no,search,2,120.78947293500403,uk
no,no,search,2,118.84513195102379,uk
no,no,search,4,250.2377574618018,germany
no,no,search,4,239.28922897916843,france
no,no,search,7,410.3037246619886,france
no,no,search,10,607.0842511901596,uk
no,no,search,3,178.81835402630372,france
no,no,search,6,353.63095251697547,uk
no,no,search,3,182.07488929904255,germany
no,no,search,4,239.55622392352345,uk
no,no,search,6,358.1276734898476,france
no,no,search,5,301.9845833809725,germany
no,no,search,3,178.62212775660316,uk
no,no,search,7,425.3847596765526,uk
no,no,search,4,248.35661691915743,uk
no,no,search,3,180.97176713901266,germany
no,no,search,6,362.3899574906253,uk
no,no,search,5,293.90690828269044,germany
no,no,search,4,238.35902144514165,uk
no,no,search,5,303.03597308743883,uk
no,no,search,3,179.7438727767016,uk
no,no,search,4,236.23500723325586,uk
no,no,search,7,420.47906919532863,germany
no,no,search,4,244.57863416808945,ireland
no,no,search,3,180.54630066821042,uk
no,no,search,5,295.331338461179,germany
no,no,search,6,359.69495243560675,germany
no,no,search,4,239.30949163960656,uk
no,no,search,5,303.40920977365977,uk
no,no,search,3,172.84293989796868,germany
no,no,search,3,179.10961415561283,germany
no,no,search,3,180.90929460393,france
no,no,search,10,591.7108159741173,ireland
no,no,search,4,240.25353259394066,ireland
no,no,search,3,180.73931176874913,ireland
no,no,search,4,242.75013285628307,ireland
no,no,search,1,60.061723446404756,france
no,no,search,3,181.32292563017944,germany
no,no,search,3,177.82649886932418,germany
no,no,search,4,241.04586911154655,germany
no,no,search,4,247.090612099021,france
no,no,search,2,122.60424897312238,uk
no,no,search,6,363.72643938345766,ireland
no,no,search,2,121.25662264647322,uk
no,no,search,5,308.84592558678213,uk
no,no,search,7,422.883522146692,uk
no,no,search,3,182.85939820831956,germany
no,no,search,2,117.67717656735333,uk
no,no,search,9,541.5291425557174,uk
no,no,search,4,237.90070773571492,germany
no,no,search,8,479.9353296164348,germany
no,no,search,2,118.0475182219249,uk
no,no,search,3,181.72771641473884,germany
no,no,search,3,177.09048692356274,uk
no,no,search,1,60.560532371772084,france
no,no,search,5,298.4071095291486,uk
no,no,search,2,122.37880036504217,uk
no,no,search,2,115.36494261781816,uk
no,no,search,5,303.81821511332225,uk
no,no,search,5,303.37888497900445,ireland
no,no,search,3,181.08647441786704,uk
no,no,search,4,236.1628861208409,france
no,no,search,6,348.581183279561,germany
no,no,search,3,178.91298975477406,france
no,no,search,2,118.50249689125225,uk
no,no,search,4,238.89698987697057,uk
no,no,search,2,116.2435232313408,uk
no,no,search,4,243.63891506185644,ireland
no,no,search,5,301.63321646590356,germany
no,no,search,2,121.31914695683511,germany
no,no,search,4,237.89572911699796,germany
no,no,search,1,59.6137379114328,germany
no,no,search,3,180.69582513363343,germany
no,no,search,4,237.8949367808421,germany
no,no,search,4,240.1525696080875,uk
no,no,search,2,120.51196693090947,uk
no,no,search,3,182.79997458739192,germany
no,no,search,4,239.05351302387737,uk
no,no,search,1,60.21400318301149,uk
no,no,search,1,58.9780836529422,uk
no,no,search,1,58.908841479183046,uk
no,no,search,2,121.32946153269319,germany
no,no,search,5,304.7030256322595,germany
no,no,search,4,239.61186336566797,uk
no,no,search,5,292.96765618460944,france
no,no,search,6,368.26201135130356,france
no,no,search,10,620.9191272435627,uk
no,no,search,4,249.89012303210842,germany
no,no,search,1,60.23553867561563,ireland
no,no,search,2,116.77501957169709,ireland
no,no,search,3,174.79059467902516,germany
no,no,search,3,176.9111270932874,ireland
no,no,search,4,238.34779184182386,germany
no,no,search,6,361.23444454838005,uk
no,no,search,5,295.9722559540841,germany
no,no,search,5,291.74942794398424,germany
no,no,search,2,117.56309583756227,uk
no,no,search,5,295.3645156567172,germany
no,no,search,4,243.41773700275073,uk
no,no,search,6,350.7227952786044,ireland
no,no,search,2,120.48276458988471,france
no,no,search,5,296.9628780122122,france
no,no,search,4,235.6547043392465,germany
no,no,search,6,361.975499325934,germany
no,no,search,1,61.33305372708455,uk
no,no,search,2,119.88946446612226,france
no,no,search,2,118.40290026320534,france
no,no,search,4,238.15236968855294,france
no,no,search,2,120.99428977530813,germany
no,no,search,3,183.95920690948154,germany
no,no,search,5,301.9234251494484,france
no,no,search,4,241.81319903312016,uk
no,no,search,6,348.8653737442198,uk
no,no,search,7,429.575124287288,uk
no,no,search,2,121.63822235836507,germany
no,no,search,5,307.0205852284089,uk
no,no,search,2,120.97096957704262,germany
no,no,search,3,178.93001396275977,uk
no,no,search,4,242.9300757465805,uk
no,no,search,3,177.53312069265434,uk
no,no,search,3,178.88853759642913,germany
no,no,search,2,119.09951822188279,germany
no,no,search,4,241.8228086353956,germany
no,no,search,4,237.51756291334775,uk
no,no,search,3,180.9719206121406,germany
no,no,search,3,182.9431621409011,germany
no,no,search,3,180.1091424472447,france
no,no,search,6,363.25449362355374,uk
no,no,search,3,173.75421302525217,ireland
no,no,search,3,184.100736877261,france
no,no,search,4,241.3224614873771,uk
no,no,search,5,296.073476081926,france
no,no,search,4,232.0981036048812,uk
no,no,search,5,308.04288040751067,germany
no,no,search,5,305.29127917253527,france
no,no,search,3,182.6276527392033,france
no,no,search,4,246.23758878420247,germany
no,no,search,7,415.44515819529585,uk
no,no,search,5,303.7235376161072,ireland
no,no,search,4,233.98976782157837,uk
no,no,search,2,119.18763730319311,germany
no,no,search,3,178.41145323799705,france
no,no,search,4,240.28750681830203,uk
no,no,search,4,240.70862956217414,uk
no,no,search,4,242.1049952921251,germany
no,no,search,2,118.49925356925532,france
no,no,search,2,118.6923924624524,germany
no,no,search,5,299.2211737344304,uk
no,no,search,2,119.62898045539114,france
no,no,search,2,118.258955936345,ireland
no,no,search,3,182.030305474865,france
no,no,search,7,416.703286279705,uk
no,no,search,4,245.69652316054717,uk
no,no,search,1,59.48726830476286,germany
no,no,search,1,57.86689016335478,france
no,no,search,2,122.1562064837471,uk
no,no,search,7,413.8414793901651,ireland
no,no,search,3,181.17261382591076,uk
no,no,search,4,242.05173362928863,uk
no,no,search,3,176.50621601440596,germany
no,no,search,5,298.3573309033544,uk
no,no,search,7,416.0863919025659,uk
no,no,search,5,299.7201581851312,france
no,no,search,4,237.79532553872664,germany
no,no,search,4,237.98158176351035,germany
no,no,search,5,305.4775938968446,france
no,no,search,1,61.575693152889905,germany
no,no,search,5,296.8218985367986,ireland
no,no,search,4,244.41144045496765,germany
no,no,search,4,245.6224401240096,germany
no,no,search,4,249.46647804136845,france
no,no,search,6,364.86278914732986,germany
no,no,search,1,60.82864494568012,ireland
no,no,search,5,294.30206295630626,france
no,no,search,5,303.0933757581463,ireland
no,no,search,5,286.8905408051942,germany
no,no,search,1,60.035476268774254,germany
no,no,search,1,58.66005612795378,uk
no,no,search,3,179.23572491164376,germany
no,no,search,2,121.08495340872341,germany
no,no,search,1,60.95797655901989,uk
no,no,search,1,60.0214539789981,germany
no,no,search,3,180.0478684893014,france
no,no,search,3,181.8241323726599,france
no,no,search,6,364.86723414658405,germany
no,no,search,7,431.40047098070767,germany
no,no,search,4,243.27167352738877,uk
no,no,search,2,125.27456470963928,germany
no,no,search,3,181.9675547990721,france
no,no,search,4,239.30709551887915,germany
no,no,search,7,427.9347241991373,france
no,no,search,5,304.17802910874764,ireland
no,no,search,7,431.62866592073004,uk
no,no,search,4,245.2068772896497,france
no,no,search,3,181.32992859085232,germany
no,no,search,3,180.78111940112228,germany
no,no,search,2,119.33699309707549,ireland
no,no,search,3,178.40303229079575,uk
no,no,search,5,297.36874246212005,germany
no,no,search,3,181.70148617527798,germany
no,no,search,5,298.7880965297187,ireland
no,no,search,4,238.44282610797288,france
no,no,search,6,351.8662037476479,uk
no,no,search,7,407.87501756572806,germany
no,no,search,2,120.52014066658975,ireland
no,no,search,2,117.79291575995174,germany
no,no,search,4,237.2569807147505,germany
no,no,search,4,232.52526778744505,uk
no,no,search,5,305.156343377,france
no,no,search,4,239.60867102321484,uk
no,no,search,2,118.84548532543032,uk
no,no,search,6,344.25872865288966,france
no,no,search,2,118.96225565142872,france
no,no,search,3,182.82310086690114,germany
no,no,search,1,59.506455572109346,uk
no,no,search,5,303.1992980562636,germany
no,no,search,4,244.67686018635368,uk
no,no,search,1,59.54378331955568,ireland
no,no,search,4,237.01304229947638,germany
no,no,search,5,302.9429952774018,france
no,no,search,3,179.73932581066487,germany
no,no,search,4,238.7723692706822,germany
no,no,search,4,237.0261104975979,germany
no,no,search,2,121.04679823864222,france
no,no,search,1,59.570923454314425,uk
no,no,search,1,60.09272724632559,ireland
no,no,search,5,307.74579997974587,germany
no,no,search,3,178.97950754001084,germany
no,no,search,4,241.00702347447577,germany
no,no,search,5,299.79881009528714,france
no,no,search,3,181.21321593446007,germany
no,no,search,4,247.75857588376633,uk
no,no,search,3,181.11963176482638,uk
no,no,search,3,179.9935652206383,germany
no,no,search,6,358.63855303407513,uk
no,no,search,4,239.45438926032162,france
no,no,search,3,180.99069821386246,germany
no,no,search,4,239.14212892248872,uk
no,no,search,9,534.7922713479907,ireland
no,no,search,2,120.66856823860078,uk
no,no,search,6,360.2905167467538,germany
no,no,search,4,241.4450900543012,germany
no,no,search,2,122.74726251496601,uk
no,no,search,4,246.67636107668588,germany
no,no,search,2,120.63917557700974,france
no,no,search,2,122.15411859932856,germany
no,no,search,5,304.9999853797158,uk
no,no,search,4,238.14792309954606,germany
no,no,search,4,235.26675094597638,france
no,no,search,4,232.2123106752553,ireland
no,no,search,5,299.51920804356615,germany
no,no,search,5,294.29961986948126,uk
no,no,search,2,122.03079110873921,germany
no,no,search,5,306.95052235732805,germany
no,no,search,4,238.9069940392054,france
no,no,search,5,293.00801695440606,uk
no,no,search,4,243.16948683020823,france
no,no,search,4,240.1497727825193,uk
no,no,search,6,364.7424665470391,france
no,no,search,4,238.5091049223994,germany
no,no,search,4,244.3631526874074,ireland
no,no,search,5,303.0761855240587,uk
no,no,search,3,180.81073756437334,france
no,no,search,2,122.55499613433027,uk
no,no,search,3,174.51484192187814,france
no,no,search,5,297.7701344776316,uk
no,no,search,4,245.78228629846174,france
no,no,search,3,178.75279705038,germany
no,no,search,3,175.75886947379865,uk
no,no,search,9,527.7271867199865,france
no,no,search,4,233.6364725122596,uk
no,no,search,3,172.99550670134101,germany
no,no,search,1,61.58178322521999,uk
no,no,search,1,59.77706327680154,france
no,no,search,3,185.7723750505159,france
no,no,search,7,419.02339521964535,france
no,no,search,6,363.630027485465,germany
no,no,search,3,179.47405601084887,germany
no,no,search,4,239.18692271429265,germany
no,no,search,5,305.0085655546967,germany
no,no,search,6,369.60322111270835,uk
no,no,search,4,239.104349574816,germany
no,no,search,4,239.69495630677588,france
no,no,search,6,349.98768523207065,uk
no,no,search,6,361.79064191674564,uk
no,no,search,2,117.92595015481754,france
no,no,search,4,237.3336659302903,ireland
no,no,search,2,118.2718937417949,uk
no,no,search,3,184.19734477403216,france
no,no,search,6,358.0062879189563,germany
no,no,search,6,358.2438340089772,uk
no,no,search,2,119.03445755506178,uk
no,no,search,6,352.9480515657033,germany
no,no,search,1,58.87127027154326,ireland
no,no,search,2,115.14648779723431,ireland
no,no,search,5,304.21713904160424,france
no,no,search,4,240.14297170504307,germany
no,no,search,4,239.3820686950735,uk
no,no,search,7,419.0533308083121,uk
no,no,search,9,534.5265404068074,germany
no,no,search,4,244.75128491596857,france
no,no,search,5,297.9722527955921,uk
no,no,search,5,301.9009627747935,germany
